tcp,173,176,normal
tcp,0,12,anomaly
tcp,0,0,anomaly
tcp,162,597,anomaly
tcp,0,0,anomaly
tcp,293,4215,normal
udp,42,42,normal
tcp,340,22587,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,12,0,anomaly
udp,1,74,normal
tcp,283,314,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
udp,44,0,anomaly
tcp,319,0,normal
icmp,1032,0,anomaly
tcp,283618,0,anomaly
tcp,322,431,normal
icmp,8,0,anomaly
tcp,331,4619,normal
tcp,208,7168,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,224,770,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,30,93,anomaly
tcp,0,0,anomaly
tcp,0,87,normal
udp,1,0,anomaly
tcp,0,0,anomaly
udp,54,52,normal
udp,105,147,normal
tcp,32,93,anomaly
tcp,217,2235,normal
tcp,308,3222,normal
udp,105,147,normal
tcp,0,0,anomaly
tcp,159,597,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,44,anomaly
tcp,264,850,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,162,597,anomaly
tcp,61504,0,anomaly
tcp,305,12725,normal
tcp,330,13629,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,241,6655,normal
tcp,0,83,normal
tcp,220,1856,normal
tcp,14987,1359,normal
tcp,123,174,anomaly
tcp,330,28334,normal
tcp,0,0,anomaly
tcp,163,20554,normal
tcp,0,0,anomaly
tcp,160,4265,normal
tcp,0,0,anomaly
icmp,20,0,anomaly
tcp,0,0,anomaly
tcp,297,747,normal
tcp,213,22929,normal
tcp,323,2745,normal
tcp,215,402,normal
tcp,0,0,anomaly
tcp,237,6356,normal
tcp,261,294,normal
tcp,259,941,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,74024,1,anomaly
tcp,0,36,anomaly
icmp,18,0,anomaly
tcp,183,11200,normal
tcp,2715,13392,anomaly
tcp,0,0,anomaly
tcp,206,3126,normal
tcp,295,302,normal
tcp,832,490,normal
tcp,337,481,normal
tcp,227,766,normal
tcp,295,487,normal
tcp,0,44,anomaly
tcp,0,0,anomaly
udp,36,0,normal
tcp,162,597,anomaly
tcp,268,6032,normal
tcp,24,109,anomaly
tcp,231,6459,normal
tcp,0,36,anomaly
tcp,12,0,anomaly
tcp,0,0,normal
tcp,238,2936,normal
tcp,334,10351,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,1057,325,normal
tcp,0,0,anomaly
udp,43,43,normal
udp,46,117,normal
tcp,0,15,anomaly
tcp,0,0,anomaly
tcp,296,2226,normal
tcp,0,0,anomaly
udp,36,0,normal
tcp,0,0,anomaly
tcp,26,93,anomaly
tcp,162,597,anomaly
tcp,292,3033,normal
tcp,172,652,normal
udp,105,147,anomaly
udp,44,44,normal
tcp,338,3040,normal
udp,36,0,normal
tcp,242,267,normal
tcp,0,0,anomaly
