tcp,32,93,1,1,anomaly
tcp,0,44,1,1,anomaly
udp,1,0,28,3,anomaly
icmp,8,0,1,44,anomaly
tcp,0,0,23,3,anomaly
tcp,225,582,7,7,normal
tcp,0,0,126,4,anomaly
tcp,283,384,12,12,normal
tcp,196,308,7,9,normal
tcp,162,599,1,1,anomaly
tcp,0,0,158,3,anomaly
udp,46,43,99,99,normal
tcp,0,0,248,10,anomaly
tcp,199,2011,31,33,normal
tcp,220,2120,14,14,normal
tcp,32,93,1,1,anomaly
udp,105,146,1,1,anomaly
tcp,2599,293,3,3,anomaly
tcp,311,397,11,11,normal
tcp,319,571,3,4,normal
tcp,204,1062,7,7,normal
tcp,290,181,6,8,normal
tcp,32,93,1,1,anomaly
tcp,0,0,211,6,anomaly
tcp,0,0,121,6,anomaly
tcp,2599,293,2,2,anomaly
tcp,233,1963,1,1,normal
tcp,320,313,33,33,normal
tcp,0,0,227,19,anomaly
tcp,0,15,1,1,anomaly
udp,43,43,3,3,anomaly
udp,43,43,63,66,normal
tcp,225,313,4,4,normal
udp,1,1,511,1,anomaly
tcp,772,364,1,2,normal
tcp,297,17151,3,3,normal
tcp,234,3052,5,6,normal
tcp,218,179,24,24,normal
tcp,339,29127,6,6,normal
tcp,0,0,116,5,anomaly
tcp,0,0,127,4,anomaly
tcp,306,560,11,11,normal
udp,1,4,66,8,normal
tcp,283618,0,2,2,anomaly
tcp,32,93,1,2,anomaly
tcp,28,93,1,1,anomaly
tcp,0,0,122,14,anomaly
tcp,245,2431,8,9,normal
tcp,0,0,149,20,anomaly
tcp,54540,8314,3,9,anomaly
tcp,203,6864,4,5,normal
tcp,0,0,1,3,anomaly
tcp,1497,0,1,1,normal
tcp,0,0,112,7,anomaly
tcp,0,44,1,1,anomaly
tcp,0,0,233,9,anomaly
tcp,120,174,1,1,anomaly
tcp,26,93,2,1,anomaly
tcp,217,379,1,1,normal
tcp,0,0,133,9,anomaly
tcp,0,0,502,1,anomaly
tcp,57964,0,40,40,anomaly
tcp,226,2615,1,1,anomaly
tcp,1562,0,1,1,anomaly
tcp,0,0,144,16,anomaly
tcp,223,3127,10,10,normal
tcp,249,1251,6,7,normal
tcp,283618,0,1,1,anomaly
udp,33,93,1,1,normal
tcp,0,44,1,1,anomaly
tcp,0,0,208,10,anomaly
tcp,0,0,285,19,anomaly
tcp,0,0,119,5,anomaly
tcp,219,4653,1,1,normal
udp,105,0,2,1,normal
tcp,0,0,243,18,anomaly
udp,45,82,156,155,normal
tcp,223,1738,15,15,normal
tcp,0,44,1,1,anomaly
tcp,0,0,189,4,anomaly
udp,28,0,61,61,normal
icmp,20,0,1,66,anomaly
tcp,0,0,289,16,anomaly
tcp,0,0,220,16,anomaly
tcp,0,0,132,8,anomaly
tcp,0,44,1,1,anomaly
udp,1,1,225,1,anomaly
tcp,306,3659,5,6,normal
tcp,0,0,147,8,anomaly
tcp,28,93,1,1,anomaly
tcp,0,0,180,17,anomaly
tcp,0,0,125,3,anomaly
tcp,0,0,284,16,anomaly
tcp,253,493,1,1,normal
tcp,294,2917,23,23,normal
tcp,0,0,138,17,anomaly
tcp,0,0,411,1,anomaly
udp,49,0,3,3,anomaly
tcp,0,0,398,1,anomaly
tcp,296,632,9,11,normal
udp,105,105,3,3,anomaly
icmp,6408,0,3,3,normal
tcp,283618,0,1,1,anomaly
tcp,0,0,238,6,anomaly
tcp,0,0,1,3,anomaly
tcp,0,0,130,18,anomaly
tcp,236,3222,2,3,normal
tcp,157,12382,7,7,normal
tcp,0,0,258,9,anomaly
tcp,0,0,20,20,anomaly
tcp,0,0,97,2,anomaly
tcp,210,1122,10,10,normal
tcp,0,0,292,8,anomaly
tcp,267,0,2,2,anomaly
udp,1,1,55,1,anomaly
tcp,217,475,4,4,normal
tcp,218,462,5,11,normal
tcp,0,44,1,1,anomaly
tcp,868,0,1,1,normal
tcp,211,1585,7,7,normal
tcp,214,12655,24,25,normal
tcp,0,0,254,12,anomaly
tcp,61504,1,40,40,anomaly
tcp,0,0,1,1,anomaly
udp,28,0,1,1,anomaly
tcp,218,1963,7,25,normal
tcp,162,599,1,1,anomaly
tcp,31,93,1,1,anomaly
tcp,0,0,299,18,anomaly
udp,55,55,510,510,normal
tcp,223,1252,9,9,normal
tcp,0,0,209,15,anomaly
tcp,0,0,71,19,anomaly
tcp,12,0,1,1,anomaly
tcp,278,8805,5,5,normal
tcp,326,950,10,10,normal
udp,32,0,1,1,normal
tcp,288,247,18,18,normal
tcp,0,0,98,19,anomaly
tcp,209,15388,6,6,normal
tcp,0,0,131,131,anomaly
tcp,235,3222,7,7,normal
tcp,291,327,1,4,normal
tcp,0,0,1,2,anomaly
tcp,146,12716,15,20,normal
tcp,0,0,277,5,anomaly
tcp,283618,0,2,2,anomaly
tcp,72564,0,11,11,anomaly
tcp,305,2667,12,12,normal
tcp,0,0,139,15,anomaly
tcp,0,0,138,3,anomaly
tcp,0,0,481,1,anomaly
tcp,120,2376,1,1,anomaly
tcp,232,958,3,3,normal
tcp,0,0,221,9,anomaly
tcp,0,44,1,1,anomaly
tcp,0,0,207,18,anomaly
udp,1,1,22,1,anomaly
tcp,161,8706,10,10,normal
tcp,10,141,1,1,normal
tcp,238,397,17,17,normal
tcp,0,0,225,10,anomaly
tcp,0,0,275,9,anomaly
tcp,118,2427,1,1,anomaly
tcp,222,8114,2,2,normal
tcp,0,0,1,3,anomaly
tcp,1671,332,1,1,normal
tcp,12,0,2,2,anomaly
tcp,0,0,4,24,anomaly
tcp,302,46438,3,4,normal
tcp,180,15727,2,2,normal
tcp,0,0,231,18,anomaly
tcp,120,174,2,2,anomaly
tcp,242,5734,6,16,normal
tcp,0,0,108,8,anomaly
tcp,0,0,1,5,anomaly
tcp,227,321,4,4,normal
tcp,30,93,1,1,anomaly
tcp,210,1704,1,1,normal
tcp,283618,0,2,2,anomaly
tcp,3944,0,73,73,anomaly
udp,43,43,142,142,normal
tcp,0,0,414,1,anomaly
tcp,54540,8314,4,18,anomaly
tcp,72564,0,8,8,anomaly
tcp,0,0,154,6,anomaly
udp,54,53,508,508,normal
tcp,0,0,1,1,anomaly
tcp,32,93,1,1,anomaly
tcp,2599,293,3,3,anomaly
tcp,119,188,1,1,anomaly
tcp,0,44,1,1,anomaly
tcp,1115,332,1,1,normal
icmp,18,0,1,1,anomaly
tcp,206,5200,9,9,normal
tcp,0,0,292,18,anomaly
tcp,285,280,4,5,normal
tcp,0,0,102,13,anomaly
tcp,118,174,1,1,anomaly
tcp,0,0,207,20,anomaly
tcp,245,0,3,2,normal
tcp,326,1734,12,12,normal
tcp,220,888,15,15,normal
tcp,269,30716,1,1,normal
tcp,295,18098,9,10,normal
tcp,124,176,1,1,anomaly
tcp,0,44,1,9,anomaly
tcp,315,2090,12,12,normal
tcp,359,15204,8,31,normal
icmp,508,0,511,511,anomaly
tcp,0,0,232,19,anomaly
tcp,325,1059,10,36,normal
tcp,0,0,116,6,anomaly
tcp,0,0,280,20,anomaly
udp,52,50,511,511,normal
tcp,359,823,12,15,normal
tcp,239,949,3,4,normal
tcp,1024,0,42,42,anomaly
tcp,0,0,86,4,anomaly
tcp,248,190,35,35,normal
tcp,0,0,199,12,anomaly
tcp,283618,0,2,2,anomaly
tcp,30,217,1,2,anomaly
tcp,285,1577,12,12,normal
tcp,9,37,1,1,normal
tcp,0,0,1,1,anomaly
tcp,284,1467,2,5,normal
tcp,0,0,111,4,anomaly
tcp,154342,0,15,15,normal
tcp,328,5591,22,22,normal
tcp,0,0,197,8,anomaly
tcp,0,0,122,17,anomaly
tcp,0,0,110,1,anomaly
tcp,303,2698,4,4,normal
tcp,228,3200,14,14,normal
tcp,156,593,1,1,anomaly
tcp,14,41,1,1,normal
udp,44,73,98,98,normal
tcp,197,2765,6,6,normal
udp,41,0,4,4,anomaly
tcp,0,0,1,1,anomaly
tcp,2599,293,3,3,anomaly
tcp,0,0,118,1,anomaly
tcp,2599,293,3,3,anomaly
tcp,0,44,1,1,anomaly
tcp,298,5320,31,31,normal
tcp,223,411,28,28,normal
tcp,263,0,2,2,anomaly
tcp,26,93,1,1,anomaly
tcp,0,0,188,2,anomaly
tcp,0,0,4,4,anomaly
tcp,251,484,1,2,normal
udp,1,0,169,89,normal
tcp,0,0,4,5,anomaly
tcp,28,93,1,1,anomaly
tcp,327,8036,14,19,normal
tcp,0,0,440,1,anomaly
tcp,160,597,1,1,anomaly
tcp,156,595,1,1,anomaly
tcp,1057,373,1,2,normal
tcp,319,454,19,19,normal
tcp,0,0,132,6,anomaly
tcp,224,4207,13,13,normal
tcp,0,0,1,1,anomaly
tcp,12,0,2,2,anomaly
tcp,1,15,1,1,anomaly
tcp,218,2839,5,10,normal
tcp,0,0,3,3,anomaly
tcp,244,303,6,6,normal
tcp,0,0,128,10,anomaly
tcp,0,44,1,1,anomaly
tcp,328,974,2,2,normal
tcp,0,0,103,18,anomaly
tcp,12,0,1,1,anomaly
icmp,1008,0,267,267,anomaly
tcp,162,597,1,1,anomaly
tcp,173,176,1,14,normal
tcp,0,12,1,6,anomaly
tcp,0,0,200,5,anomaly
tcp,162,597,1,1,anomaly
tcp,0,0,38,4,anomaly
tcp,293,4215,9,9,normal
udp,42,42,2,6,normal
tcp,340,22587,16,30,normal
tcp,0,0,163,18,anomaly
tcp,0,0,103,103,anomaly
tcp,0,0,266,14,anomaly
tcp,12,0,1,1,anomaly
udp,1,74,14,13,normal
tcp,283,314,16,16,normal
tcp,0,0,208,11,anomaly
tcp,0,0,37,37,anomaly
udp,44,0,3,3,anomaly
tcp,319,0,3,2,normal
icmp,1032,0,374,374,anomaly
tcp,283618,0,2,2,anomaly
tcp,322,431,15,15,normal
icmp,8,0,1,24,anomaly
tcp,331,4619,3,8,normal
tcp,208,7168,11,25,normal
tcp,0,0,120,120,anomaly
tcp,0,0,219,16,anomaly
tcp,0,0,260,8,anomaly
tcp,224,770,9,10,normal
tcp,0,0,188,1,anomaly
tcp,0,0,2,12,anomaly
tcp,0,0,188,12,anomaly
tcp,30,93,1,1,anomaly
tcp,0,0,1,1,anomaly
tcp,0,87,1,1,normal
udp,1,0,6,1,anomaly
tcp,0,0,99,99,anomaly
udp,54,52,343,343,normal
udp,105,147,1,1,normal
tcp,32,93,1,1,anomaly
tcp,217,2235,4,4,normal
tcp,308,3222,4,5,normal
udp,105,147,3,3,normal
tcp,0,0,280,17,anomaly
tcp,159,597,1,1,anomaly
tcp,0,0,128,10,anomaly
tcp,0,0,132,19,anomaly
tcp,0,44,1,1,anomaly
tcp,264,850,34,34,normal
tcp,0,0,221,4,anomaly
tcp,0,0,2,4,anomaly
tcp,162,597,1,1,anomaly
tcp,61504,0,38,38,anomaly
tcp,305,12725,1,6,normal
tcp,330,13629,1,1,normal
tcp,0,0,99,3,anomaly
tcp,0,0,1,17,anomaly
tcp,0,0,126,17,anomaly
tcp,241,6655,1,2,normal
tcp,0,83,1,1,normal
tcp,220,1856,14,14,normal
tcp,14987,1359,1,2,normal
tcp,123,174,1,1,anomaly
tcp,330,28334,4,5,normal
tcp,0,0,150,2,anomaly
tcp,163,20554,12,15,normal
tcp,0,0,15,15,anomaly
tcp,160,4265,1,1,normal
tcp,0,0,3,1,anomaly
icmp,20,0,1,56,anomaly
tcp,0,0,223,5,anomaly
tcp,297,747,4,12,normal
tcp,213,22929,15,15,normal
tcp,323,2745,5,7,normal
tcp,215,402,3,7,normal
tcp,0,0,159,5,anomaly
tcp,237,6356,21,22,normal
tcp,261,294,8,8,normal
tcp,259,941,4,6,normal
tcp,0,0,264,3,anomaly
tcp,0,0,150,20,anomaly
tcp,74024,1,19,19,anomaly
tcp,0,36,1,5,anomaly
icmp,18,0,1,1,anomaly
tcp,183,11200,2,16,normal
tcp,2715,13392,1,1,anomaly
tcp,0,0,458,1,anomaly
tcp,206,3126,12,13,normal
tcp,295,302,31,31,normal
tcp,832,490,1,1,normal
tcp,337,481,34,35,normal
tcp,227,766,1,1,normal
tcp,295,487,1,9,normal
tcp,0,44,2,1,anomaly
tcp,0,0,143,17,anomaly
udp,36,0,10,21,normal
tcp,162,597,1,1,anomaly
tcp,268,6032,3,20,normal
tcp,24,109,4,12,anomaly
tcp,231,6459,3,3,normal
tcp,0,36,3,2,anomaly
tcp,12,0,1,1,anomaly
tcp,0,0,1,1,normal
tcp,238,2936,5,5,normal
tcp,334,10351,6,6,normal
tcp,0,0,220,7,anomaly
tcp,0,0,509,1,anomaly
tcp,1057,325,1,2,normal
tcp,0,0,91,91,anomaly
udp,43,43,187,187,normal
udp,46,117,2,10,normal
tcp,0,15,1,2,anomaly
tcp,0,0,121,3,anomaly
tcp,296,2226,1,1,normal
tcp,0,0,431,1,anomaly
udp,36,0,7,11,normal
tcp,0,0,232,15,anomaly
tcp,26,93,1,1,anomaly
tcp,162,597,1,1,anomaly
tcp,292,3033,15,15,normal
tcp,172,652,18,18,normal
udp,105,147,1,1,anomaly
udp,44,44,53,56,normal
tcp,338,3040,16,16,normal
udp,36,0,7,24,normal
tcp,242,267,2,2,normal
tcp,0,0,230,17,anomaly
